compound_id,mp_id,formula,family,bond_type,is_metal,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom,antibond_w_raw,antibond_w_normalized,antibond_e_ref,antibond_w_raw_dE0.5,antibond_w_raw_dE1.0,antibond_w_raw_dE2.0
extension_As_mp-158,mp-158,As,extension,,True,False,0.0,0.0,0.00251492195,0.0102834557981681,0.0,0.000581713,0.00251492195,0.0066878962999999
extension_Au2S_mp-947,mp-947,Au2S,extension,covalent,False,False,0.0,-0.1183418259375012,0.0078494364,0.0181204958677685,-0.2766099999999998,0.0048364566,0.0078494364,0.00825044795
extension_Au_mp-81,mp-81,Au,extension,,True,False,0.0,0.0,4.2551e-06,9.083553923661516e-06,0.0,4.2551e-06,4.2551e-06,0.0057951164
extension_BPd5_mp-1228665,mp-1228665,BPd5,extension,,True,True,0.1324951308333304,-0.0882113820833344,0.04285274705,0.0971365197434037,0.0,0.0184672717999999,0.04285274705,0.0526520875499999
extension_B_mp-160,mp-160,B,extension,covalent,False,False,0.0,0.0,0.0,0.0,-0.2358799999999998,0.0,0.0,0.0
extension_Ba3Ca_mp-1183342,mp-1183342,Ba3Ca,extension,metallic,True,True,0.0392140474999997,0.0392140474999997,0.1330218182499999,,0.0,0.0388612796,0.1330218182499999,0.1773417814999999
extension_Ba3N2_mp-1013528,mp-1013528,Ba3N2,extension,,True,True,0.6831039496666662,0.1128675839999999,0.03147150895,0.1654653467402733,0.0,0.0154493541,0.03147150895,0.06143794795
extension_Ba4Pd_mp-1214438,mp-1214438,Ba4Pd,extension,,False,True,0.1557169809999998,-0.0639634269999998,0.07397185625,0.1949295252714241,-0.0293499999999999,0.04784006255,0.07397185625,0.11532584475
extension_Ba5P4_exp_mp-17566,mp-17566,Ba5P4,extension,,False,False,3.472888887223746e-05,-1.0102398348412531,0.0489763011,0.2103793002577319,-0.3173599999999998,0.01768258385,0.0489763011,0.0649782922999999
extension_BaCl2_exp_mp-23199,mp-23199,BaCl2,extension,ionic,False,False,0.0067857724999997,-2.9614528075,0.03501535525,0.302743863479163,-0.230158,0.0248187650999999,0.03501535525,0.03545615915
extension_BaF3_exp_mp-1080821,mp-1080821,BaF3,extension,ionic,False,False,0.0,-3.19264289375,0.0214894995999999,0.316907529862852,0.0430200000000002,0.0069379702999999,0.0214894995999999,0.0254862159499999
extension_BaF3_theo_mp-1183303,mp-1183303,BaF3,extension,,True,True,0.0612079274999999,-3.13143496625,0.0196801617,0.2805440014255167,0.0,0.01370508945,0.0196801617,0.0203357161
extension_BaMg3_mp-1016218,mp-1016218,BaMg3,extension,metallic,True,True,0.1714063855113634,0.1205822262500002,0.05380982375,5.479615453156822,0.0,0.0273695517499999,0.05380982375,0.0877541488
extension_BaN2_exp_mp-1102371,mp-1102371,BaN2,extension,,True,False,2.056778179166667,1.3050746108333324,0.0133942984,0.1038962022959975,0.0,0.0115879851,0.0133942984,0.0133942983999999
extension_BaO_exp_mp-1008500,mp-1008500,BaO,extension,ionic,False,False,0.0188882974999984,-2.804754410000002,0.02902731875,0.1467805357504045,-0.2665599999999997,0.0151293436,0.02902731875,0.0394606688
extension_BaO_theo_mp-1950989,mp-1950989,BaO,extension,ionic,False,True,0.0434359774999997,-2.7802067300000006,0.0275362573,0.2224612804976571,-0.2779299999999999,0.0185277745,0.0275362573,0.0278093743
extension_BaP10_mp-28035,mp-28035,BaP10,extension,,False,False,0.0036162985064951,-0.2570918210389595,0.01439423015,0.0394438115529005,-0.3037600000000005,0.0077751361,0.01439423015,0.0177328527
extension_BaS3_exp_mp-556296,mp-556296,BaS3,extension,,False,False,0.0435679643749988,-1.3907245862499995,0.02578707925,0.1083855045813719,-0.2690299999999999,0.01912734335,0.02578707925,0.0439565317
extension_Ba_mp-122,mp-122,Ba,extension,,True,False,0.0,0.0,0.1516982985999999,8.239994492123845,0.0,0.1031224942999999,0.1516982985999999,0.2058644428
extension_Be12Mo_mp-1475,mp-1475,Be12Mo,extension,metallic,True,False,0.0,-0.1278044192307687,0.0,0.0,0.0,0.0,0.0,0.0
extension_Be3N2_exp_mp-18337,mp-18337,Be3N2,extension,,False,False,0.0,-1.2173527985000014,0.0,0.0,-0.2762000000000002,0.0,0.0,0.0
extension_Be3N2_theo_mp-1017550,mp-1017550,Be3N2,extension,,False,True,0.2080862134999996,-1.009266585000001,0.0,0.0,-0.2860500000000003,0.0,0.0,0.0
extension_Be3P2_exp_mp-567841,mp-567841,Be3P2,extension,,False,False,0.0,-0.2313616536071421,0.0,0.0,-0.4193699999999998,0.0,0.0,0.0
extension_Be3P2_mp-1084771,mp-1084771,Be3P2,extension,,False,True,0.1567252367499998,-0.0746364168571425,0.0,0.0,0.1069199999999996,0.0,0.0,0.0
extension_Be3P2_mp-567841,mp-567841,Be3P2,extension,,False,False,0.0,-0.2313616536071421,0.0,0.0,-0.4193699999999998,0.0,0.0,0.0
extension_Be3P2_theo_mp-1084771,mp-1084771,Be3P2,extension,,False,True,0.1567252367499998,-0.0746364168571425,0.0,0.0,0.1069199999999996,0.0,0.0,0.0
extension_BeCl2_exp_mp-23267,mp-23267,BeCl2,extension,ionic,False,False,0.0087075158333336,-1.837467066666666,0.00086134215,0.0020572312450739,-0.2417430000000001,0.00086134215,0.00086134215,0.00086134215
extension_BeCl2_theo_mp-1172909,mp-1172909,BeCl2,extension,ionic,False,True,3.1687985972222217,1.322624014722222,0.7653625216999999,0.8094791345319935,0.0204899999999996,0.6332738768499999,0.7653625216999999,0.90666365585
extension_BeF2_exp_mp-15951,mp-15951,BeF2,extension,ionic,False,False,0.0003967061111112,-3.550195442777778,0.0007979871,0.0035240553789083,-0.5079399999999996,0.0007979870999999,0.0007979871,0.0007979871
extension_BeF2_theo_mp-975644,mp-975644,BeF2,extension,,True,True,2.518145377222223,-1.0324467716666663,0.00881451915,0.0862984056197376,0.0,0.00479092635,0.00881451915,0.01407031105
extension_BeO_exp_mp-7599,mp-7599,BeO,extension,ionic,False,False,0.0153466312500007,-3.087509171249999,0.0,0.0,-0.3606699999999998,0.0,0.0,0.0
extension_BeO_theo_mp-1778,mp-1778,BeO,extension,ionic,False,True,0.0069736675000005,-3.095882134999999,0.0,0.0,-0.3915600000000001,0.0,0.0,0.0
extension_Be_mp-87,mp-87,Be,extension,,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extension_Bi2O3_anchor_mp-558953,mp-558953,Bi2O3,extension,,True,False,0.600030676500003,-1.0416965385000012,0.00680250235,0.0328258570187714,0.0,0.0037298533,0.00680250235,0.0125829046499999
extension_Bi2O3_poly_mp-1383505,mp-1383505,Bi2O3,extension,,True,True,0.9067888160000024,-0.7349383990000014,0.0120461075,0.0609158407079646,0.0,0.0059815045,0.0120461075,0.0194588693
extension_Bi2O3_poly_mp-674644,mp-674644,Bi2O3,extension,,False,True,0.6198849705000029,-1.0218422445000015,0.00320339655,0.0130740206921883,-0.2693700000000003,0.002291053,0.00320339655,0.0203624683
extension_Bi2O3_poly_mp-714859,mp-714859,Bi2O3,extension,,False,True,2.402893258000003,0.7611660429999987,0.0140778668,0.0646218352077117,0.0735599999999996,0.00668732755,0.0140778668,0.025645051
extension_Br_mp-23154,mp-23154,Br,extension,,False,False,0.0,0.0,0.05943576185,0.4256661308458067,-0.220585,0.0359231032999999,0.05943576185,0.0674443121
extension_C(NO)2_mp-1197051,mp-1197051,C(NO)2,extension,covalent,False,False,1.1348039342500007,0.0735699232499982,0.00219921515,0.0043439570782388,-0.27427,0.00134239965,0.00219921515,0.00219921515
extension_C2N2O_mp-1214250,mp-1214250,C2N2O,extension,covalent,False,True,0.4720562601666653,-0.0585607453333333,0.000178996,0.0003039703834527,-0.2214799999999999,0.000178996,0.000178996,0.000178996
extension_C3N4_anchor_mp-571653,mp-571653,C3N4,extension,covalent,False,False,0.4981181882142849,0.4981181882142859,0.00319699055,0.0149826157559283,-0.2595000000000009,0.0014833577,0.00319699055,0.00393967115
extension_C3N4_mp-567885,mp-567885,C3N4,extension,covalent,False,True,0.1475561110714274,0.1475561110714279,0.00538545195,0.014258166185698,-0.3073199999999998,0.00330562025,0.00538545195,0.00593814205
extension_C3N4_mp-570572,mp-570572,C3N4,extension,covalent,False,False,0.1472676482142851,0.1472676482142856,0.0048310071,0.0134008518723994,-0.3008799999999998,0.00289759805,0.0048310071,0.0056347642999999
extension_C3N4_mp-971683,mp-971683,C3N4,extension,covalent,False,True,0.1216764853571419,0.1216764853571432,0.00338797325,0.0096279327346614,-0.3061600000000002,0.002114883,0.00338797325,0.00340624515
extension_C3N4_poly_mp-1182484,mp-1182484,C3N4,extension,covalent,False,True,0.5848164510714273,0.5848164510714285,0.0,0.0,-0.2651099999999999,0.0,0.0,0.0
extension_C3N4_poly_mp-2852,mp-2852,C3N4,extension,covalent,False,True,0.5033424574999987,0.5033424575,0.0023476546,0.0106349019252548,-0.3338999999999998,0.0013779512,0.0023476546,0.00264227695
extension_C3N4_poly_mp-563,mp-563,C3N4,extension,covalent,False,True,1.5118795946428565,1.5118795946428574,0.001774219,0.0086403964157007,-0.3119999999999994,0.000998747,0.001774219,0.0018640804
